crate,path,line,occurrence_on_line,token_occurrence_on_line,worth_occurrence_in_token,current_token,proposed_token,category,confidence,rationale,line_text
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/authoring/router/callable_router_phase4_browser_ingress.test.mjs,245,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","routeIdentity: ""searchRoute:WORTH"","
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/authoring/router/callable_router_phase4_browser_ingress.test.mjs,282,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"[""search"", ""/search?q=WORTH""],"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/authoring/router/phase6/callable_router_phase6_speculative_branch.test.mjs,340,1,1,1,WORTHtIt,forgetIt,forget_word_damage,high,Botched replacement of ?forget?.,"() => candidate.speculate({ discardPosture: ""WORTHtIt"" }),"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,40,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"workerRouter.browserHistory.pop(""/search?q=WORTH"", {"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,41,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","routeIdentity: ""searchRoute:WORTH"","
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,43,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","routeValue: ""searchRoute:WORTH"","
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,66,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"assert.equal(browserHistoryReport.rawLocationHref, ""/search?q=WORTH"");"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,67,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","assert.equal(browserHistoryReport.routeIdentity, ""searchRoute:WORTH"");"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,71,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","assert.equal(browserHistoryReport.outcome().routeIdentity, ""searchRoute:WORTH"");"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,74,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","assert.equal(browserHistoryReport.diagnostics().routeId, ""searchRoute:WORTH"");"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,127,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"workerRouter.browserHistory.writeback.push(""/search?q=WORTH"", {"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,128,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","routeIdentity: ""searchRoute:WORTH"","
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,130,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","routeValue: ""searchRoute:WORTH"","
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,177,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"assert.equal(localWriteback.targetHref, ""/search?q=WORTH"");"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,179,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","assert.equal(localWriteback.outcome()?.routeIdentity, ""searchRoute:WORTH"");"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,181,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","assert.equal(routeProjection.signals[0].value, ""searchRoute:WORTH"");"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,196,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","assert.equal(searchEvent.routeTruthEntry?.routeId, ""searchRoute:WORTH"");"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,230,1,1,1,history:searchRoute:WORTH,history:searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","crumbId: ""history:searchRoute:WORTH"","
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,231,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","label: ""searchRoute:WORTH"","
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,325,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","[""homeRoute"", ""searchRoute:WORTH"", ""settingsRoute"", ""settingsRoute""],"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_host_boundary.test.mjs,334,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"targetHref: ""/search?q=WORTH"","
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/bridge/worker_runtime_bridge_signal_readback.test.mjs,41,1,1,1,/WORTH-worker-bridge:signal-readback-packet:/,/worth-worker-bridge:signal-readback-packet:/,protocol_slug_case_reviewed,high,Reviewed as protocol slug/cache segment; lowercase worth-* is the intended machine spelling.,"assert.match(initialPacket.packetDigest, /WORTH-worker-bridge:signal-readback-packet:/);"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/construction/worker_first_callable_resource.test.mjs,79,1,1,1,WORTH-resource-external-v1,worth-resource-external-v1,protocol_slug_case_reviewed,high,Reviewed as protocol slug/cache segment; lowercase worth-* is the intended machine spelling.,"version: ""WORTH-resource-external-v1"","
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/construction/worker_first_callable_resource.test.mjs,98,1,1,1,WORTH-resource-external-v1,worth-resource-external-v1,protocol_slug_case_reviewed,high,Reviewed as protocol slug/cache segment; lowercase worth-* is the intended machine spelling.,"version: ""WORTH-resource-external-v1"","
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/construction/worker_first_callable_resource.test.mjs,105,1,1,1,WORTH-resource-external-v1,worth-resource-external-v1,protocol_slug_case_reviewed,high,Reviewed as protocol slug/cache segment; lowercase worth-* is the intended machine spelling.,"version: ""WORTH-resource-external-v1"","
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/sessions/worker_first_projection_session.test.mjs,167,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"routerSignals.router.browserHistory.push(""/search?q=WORTH"", {"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/sessions/worker_first_projection_session.test.mjs,168,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","routeIdentity: ""searchRoute:WORTH"","
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/sessions/worker_first_projection_session.test.mjs,170,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","routeValue: ""searchRoute:WORTH"","
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/sessions/worker_first_projection_session.test.mjs,178,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","assert.equal(session.readProjectedOutput(""routeProjection""), ""searchRoute:WORTH"");"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/sessions/worker_first_projection_session.test.mjs,204,1,1,1,WORTH,Worth,proper_noun_case_reviewed,high,Reviewed as prose/product proper noun; capital-case Worth is the intended spelling.,"routerSignals.router.browserHistory.push(""/search?q=WORTH"", {"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/sessions/worker_first_projection_session.test.mjs,205,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","routeIdentity: ""searchRoute:WORTH"","
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/sessions/worker_first_projection_session.test.mjs,207,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","routeValue: ""searchRoute:WORTH"","
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/entrypoint/sessions/worker_first_projection_session.test.mjs,217,1,1,1,searchRoute:WORTH,searchRoute:WORTH,literal_route_fixture_keep,keep,"Reviewed in context: this is fixture/domain route data, not product namespace or identifier casing.","assert.equal(session.readProjectedOutput(""routeProjection""), ""searchRoute:WORTH"");"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/forms/route_authority/form_route_authority.test.mjs,194,1,1,1,WORTHd,forged,forged_word_damage,high,Botched replacement of ?forged?.,"test(""signals.form rejects structurally WORTHd route authority artifacts"", async () => {"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/forms/route_authority/form_route_authority.test.mjs,201,1,1,1,createWORTHdAuthorityArtifact,createForgedAuthorityArtifact,camel_identifier_forged_case_reviewed,high,Reviewed as camelCase identifier; WORTHd maps to Forged when embedded after another word.,"() => form.reportRouteAuthority(createWORTHdAuthorityArtifact(""WORTHd-surface"", ""preserve"")),"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/forms/route_authority/form_route_authority.test.mjs,201,2,2,1,WORTHd-surface,forged-surface,forged_word_damage,high,Botched replacement of ?forged?.,"() => form.reportRouteAuthority(createWORTHdAuthorityArtifact(""WORTHd-surface"", ""preserve"")),"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/forms/route_authority/form_route_authority.test.mjs,212,1,1,1,createWORTHdAuthorityArtifact,createForgedAuthorityArtifact,camel_identifier_forged_case_reviewed,high,Reviewed as camelCase identifier; WORTHd maps to Forged when embedded after another word.,"function createWORTHdAuthorityArtifact(surfaceId, continuity) {"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/forms/route_authority/form_route_authority.test.mjs,220,1,1,1,WORTHd,forged,forged_word_damage,high,Botched replacement of ?forged?.,"reason: ""WORTHd route authority"","
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/forms/route_authority/form_route_authority.test.mjs,223,1,1,1,WORTHd-route-forms-authority:$,forged-route-forms-authority:$,forged_word_damage,high,Botched replacement of ?forged?.,"formsAuthorityDigest: `WORTHd-route-forms-authority:${surfaceId}:${continuity}`,"
worth-signal-wasm,crates/worth-signal-wasm/package/product/signals_runtime/forms/resource_source/state/form_resource_source_readback.test.mjs,124,1,1,1,WORTH-resource-external-v1,worth-resource-external-v1,protocol_slug_case_reviewed,high,Reviewed as protocol slug/cache segment; lowercase worth-* is the intended machine spelling.,"version: ""WORTH-resource-external-v1"","
worth-signal-wasm,crates/worth-signal-wasm/package/resource_types_smoke/authoring/resource_authoring_boundary_denials.ts,39,1,1,1,WORTH-resource-external-v1,worth-resource-external-v1,protocol_slug_case_reviewed,high,Reviewed as protocol slug/cache segment; lowercase worth-* is the intended machine spelling.,"version: ""WORTH-resource-external-v1"","
worth-signal-wasm,crates/worth-signal-wasm/package/resource_types_smoke/authoring/resource_authoring_boundary_denials.ts,54,1,1,1,WORTH-resource-external-v1,worth-resource-external-v1,protocol_slug_case_reviewed,high,Reviewed as protocol slug/cache segment; lowercase worth-* is the intended machine spelling.,"version: ""WORTH-resource-external-v1"","
worth-signal-wasm,crates/worth-signal-wasm/package/types/forms/resource_source.d.ts,192,1,1,1,WORTH-resource-external-v1,worth-resource-external-v1,protocol_slug_case_reviewed,high,Reviewed as protocol slug/cache segment; lowercase worth-* is the intended machine spelling.,"readonly version: ""WORTH-resource-external-v1"" | null;"
